term,beta_1se_halfand10,beta_min_halfand10,beta_1se_1and10,beta_min_1and10,beta_1se_1and20,beta_min_1and20,beta_1se_Tracts_half,beta_min_Tracts_half,beta_1se_Tracts1,beta_min_Tracts1
Urban1:Year2019:CensusTract36059521000,0,0,0,1.4771906874540694e-16,6.015326120130654e-4,6.015326120130654e-4,0,0,6.015326120130654e-4,6.015326120130654e-4
Urban1:Year2015:CensusTract36059981100,0,0,0,1.4771906874540694e-16,2.8750989913200543e-16,2.8750989913200543e-16,0,0,2.8750989913200543e-16,2.8750989913200543e-16
Urban1:Year2019:CensusTract36063022401,0,0,0,1.4771906874540694e-16,0,0,0,0,0,0
Urban1:Year2019:CensusTract36103145805,0,0,0,-1.4771906874540694e-16,-2.384736683537372e-6,-2.384736683537372e-6,0,0,-2.384736683537372e-6,-2.384736683537372e-6
CensusTract36087010102,0,0,0,2.0889544207417504e-16,0.04407499567398284,0.04407499567398284,0,0,0.04407499567398284,0.04407499567398284
Urban1:Year2015:CensusTract36019101600,0,0,0,2.215786031181104e-16,7.187747478300136e-17,7.187747478300136e-17,0,0,7.187747478300136e-17,7.187747478300136e-17
Urban1:Year2015:CensusTract36059407600,0,0,0,2.215786031181104e-16,9.344071721790177e-16,9.344071721790177e-16,0,0,9.344071721790177e-16,9.344071721790177e-16
Urban1:Year2019:CensusTract36059409500,0,0,0,2.215786031181104e-16,5.031423234810095e-16,5.031423234810095e-16,0,0,5.031423234810095e-16,5.031423234810095e-16
Urban1:Year2015:CensusTract36067012700,0,0,0,2.215786031181104e-16,7.187747478300136e-17,7.187747478300136e-17,0,0,7.187747478300136e-17,7.187747478300136e-17
Urban1:Year2015:CensusTract36093020102,0,0,0,2.215786031181104e-16,0,0,0,0,0,0
Urban0:Year2015:CensusTract36045060600,0,0,0,2.954381374908139e-16,0,0,0,0,0,0
Urban1:Year2015:CensusTract36059982100,0,0,0,2.954381374908139e-16,7.906522226130149e-16,7.906522226130149e-16,0,0,7.906522226130149e-16,7.906522226130149e-16
Urban1:Year2015:CensusTract36093020200,0,0,0,2.954381374908139e-16,0,0,0,0,0,0
Urban1:Year2019:CensusTract36081069000,0,0,0,3.6929767186351737e-16,7.187747478300136e-17,7.187747478300136e-17,0,0,7.187747478300136e-17,7.187747478300136e-17
Urban1:Year2019:CensusTract36081068000,0,0,0,4.431572062362208e-16,0.001263969150843402,0.001263969150843402,0,0,0.001263969150843402,0.001263969150843402
Urban1:Year2019:CensusTract36059415202,0,0,0,5.908762749816278e-16,7.187747478300136e-17,7.187747478300136e-17,0,0,7.187747478300136e-17,7.187747478300136e-17
Urban1:CensusTract36055012202,0,0,0,1.5008411812467558e-4,9.831824279078387e-4,9.831824279078387e-4,0,0,9.831824279078387e-4,9.831824279078387e-4
Urban1:CensusTract36067013500,0,0,0,1.5036578279294306e-4,5.323186959290419e-4,5.323186959290419e-4,0,0,5.323186959290419e-4,5.323186959290419e-4
Urban1:CensusTract36063023300,0,0,0,1.5222124433388086e-4,5.979079324915298e-4,5.979079324915298e-4,0,0,5.979079324915298e-4,5.979079324915298e-4
Urban1:CensusTract36055011705,0,0,0,1.5250368127094603e-4,5.36730468075574e-4,5.36730468075574e-4,0,0,5.36730468075574e-4,5.36730468075574e-4
Urban1:CensusTract36083052004,0,0,0,1.5528997757427085e-4,4.982730701379266e-4,4.982730701379266e-4,0,0,4.982730701379266e-4,4.982730701379266e-4
Urban1:CensusTract36029013002,0,0,0,1.5813387869471164e-4,6.409352118697412e-4,6.409352118697412e-4,0,0,6.409352118697412e-4,6.409352118697412e-4
Urban1:CensusTract36055013402,0,0,0,1.5985357511381855e-4,5.996163903015749e-4,5.996163903015749e-4,0,0,5.996163903015749e-4,5.996163903015749e-4
Urban1:CensusTract36023971000,0,0,0,1.6097651455410374e-4,6.261306478406076e-4,6.261306478406076e-4,0,0,6.261306478406076e-4,6.261306478406076e-4
Urban1:CensusTract36063023902,0,0,0,1.610803166523383e-4,6.133206317791097e-4,6.133206317791097e-4,0,0,6.133206317791097e-4,6.133206317791097e-4
Urban1:CensusTract36055012800,0,0,0,1.6926968093378768e-4,6.062729677193615e-4,6.062729677193615e-4,0,0,6.062729677193615e-4,6.062729677193615e-4
Urban1:CensusTract36055010500,0,0,0,1.7195640407810802e-4,5.735132687627783e-4,5.735132687627783e-4,0,0,5.735132687627783e-4,5.735132687627783e-4
Urban1:CensusTract36055014505,0,0,0,1.7436351924802294e-4,6.614305351604411e-4,6.614305351604411e-4,0,0,6.614305351604411e-4,6.614305351604411e-4
Urban1:CensusTract36055014501,0,0,0,1.745621584490544e-4,5.641256801549389e-4,5.641256801549389e-4,0,0,5.641256801549389e-4,5.641256801549389e-4
Urban1:CensusTract36029007303,0,0,0,1.7466376848103356e-4,6.209291079156679e-4,6.209291079156679e-4,0,0,6.209291079156679e-4,6.209291079156679e-4
Urban1:CensusTract36029013101,0,0,0,1.7607541658984995e-4,0.001224099447679494,0.001224099447679494,0,0,0.001224099447679494,0.001224099447679494
Urban1:CensusTract36055014102,0,0,0,1.7643580100921475e-4,0.0014732624885339177,0.0014732624885339177,0,0,0.0014732624885339177,0.0014732624885339177
Urban1:CensusTract36103147601,0,0,0,1.76999284146429e-4,9.206531484278781e-4,9.206531484278781e-4,0,0,9.206531484278781e-4,9.206531484278781e-4
Urban1:CensusTract36103169902,0,0,0,1.776140777952161e-4,5.448322843177388e-4,5.448322843177388e-4,0,0,5.448322843177388e-4,5.448322843177388e-4
Urban1:CensusTract36063024201,0,0,0,1.8373512285191313e-4,6.966021474047421e-4,6.966021474047421e-4,0,0,6.966021474047421e-4,6.966021474047421e-4
Urban1:CensusTract36113070800,0,0,0,1.8460350843850796e-4,7.090494869417959e-4,7.090494869417959e-4,0,0,7.090494869417959e-4,7.090494869417959e-4
Urban1:CensusTract36029013400,0,0,0,1.8492270197102912e-4,6.301419743313287e-4,6.301419743313287e-4,0,0,6.301419743313287e-4,6.301419743313287e-4
Urban1:CensusTract36083051702,0,0,0,1.923614597738494e-4,7.757387893785427e-4,7.757387893785427e-4,0,0,7.757387893785427e-4,7.757387893785427e-4
Urban1:CensusTract36103124602,0,0,0,1.9296448506660776e-4,5.809306408827348e-4,5.809306408827348e-4,0,0,5.809306408827348e-4,5.809306408827348e-4
Urban1:CensusTract36103145803,0,0,0,1.986911720739341e-4,6.169549571057765e-4,6.169549571057765e-4,0,0,6.169549571057765e-4,6.169549571057765e-4
Urban1:CensusTract36103190601,0,0,0,2.0234308479093413e-4,6.077963739629541e-4,6.077963739629541e-4,0,0,6.077963739629541e-4,6.077963739629541e-4
Urban1:CensusTract36055014906,0,0,0,2.0302072369213415e-4,6.841204689458523e-4,6.841204689458523e-4,0,0,6.841204689458523e-4,6.841204689458523e-4
Urban1:CensusTract36029013102,0,0,0,2.06852711547779e-4,6.653579770140096e-4,6.653579770140096e-4,0,0,6.653579770140096e-4,6.653579770140096e-4
Urban1:CensusTract36103135209,0,0,0,2.0982623987418476e-4,6.124344884930505e-4,6.124344884930505e-4,0,0,6.124344884930505e-4,6.124344884930505e-4
Urban1:CensusTract36029009007,0,0,0,2.0994539255454593e-4,6.308320739951824e-4,6.308320739951824e-4,0,0,6.308320739951824e-4,6.308320739951824e-4
Urban1:CensusTract36091061401,0,0,0,2.1027162196354373e-4,0.0016645074728441262,0.0016645074728441262,0,0,0.0016645074728441262,0.0016645074728441262
Urban1:CensusTract36103190503,0,0,0,2.2158531464849598e-4,0.0013217281614799094,0.0013217281614799094,0,0,0.0013217281614799094,0.0013217281614799094
Urban1:CensusTract36083041100,0,0,0,2.2412241310968762e-4,8.068615762041738e-4,8.068615762041738e-4,0,0,8.068615762041738e-4,8.068615762041738e-4
Urban1:CensusTract36103158608,0,0,0,2.288070767751325e-4,6.871890983190078e-4,6.871890983190078e-4,0,0,6.871890983190078e-4,6.871890983190078e-4
Urban1:CensusTract36103200902,0,0,0,2.316995876690523e-4,6.766941918571315e-4,6.766941918571315e-4,0,0,6.766941918571315e-4,6.766941918571315e-4
Urban1:Year2019:CensusTract36067006101,0,0,0,3.751890563789075e-4,0,0,0,0,0,0
Urban1:CensusTract36103159103,0,0,0,4.2598620101493473e-4,0.001620201458609975,0.001620201458609975,0,0,0.001620201458609975,0.001620201458609975
Urban1:CensusTract36119011300,0,0,0,4.3073987028366346e-4,0.0012787774258918266,0.0012787774258918266,0,0,0.0012787774258918266,0.0012787774258918266
Urban1:CensusTract36089490200,0,0,0,7.896053448986232e-4,0.0022091367628395745,0.0022091367628395745,0,0,0.0022091367628395745,0.0022091367628395745
Urban1:CensusTract36087010801,0,0,0,8.581639286098886e-4,0.001400282021978582,0.001400282021978582,0,0,0.001400282021978582,0.001400282021978582
Urban1:CensusTract36087011601,0,0,0,8.667045892828478e-4,0.0014325217886431627,0.0014325217886431627,0,0,0.0014325217886431627,0.0014325217886431627
Urban1:CensusTract36087010902,0,0,0,8.755435024072127e-4,0.0014415956175676632,0.0014415956175676632,0,0,0.0014415956175676632,0.0014415956175676632
CensusTract36029013102,0,0,0,0.0012571776729179062,0.03679804916374961,0.03679804916374961,0,0,0.03679804916374961,0.03679804916374961
Year2015:CensusTract36055980100,0,0,0,0.0013236792704009182,0.0023001414717519282,0.0023001414717519282,0,0,0.0023001414717519282,0.0023001414717519282
Urban1:CensusTract36001001801,0,0,0,0.0014167108344136222,4.681944883805523e-4,4.681944883805523e-4,0,0,4.681944883805523e-4,4.681944883805523e-4
Urban1:CensusTract36001013707,0,0,0,0.0014517193939731405,5.001391743121962e-4,5.001391743121962e-4,0,0,5.001391743121962e-4,5.001391743121962e-4
Urban1:CensusTract36001014100,0,0,0,0.0014804760466857662,6.051024877897389e-4,6.051024877897389e-4,0,0,6.051024877897389e-4,6.051024877897389e-4
CensusTract36055010100,0,0,0,-0.0018381363040904672,-0.02314200983871439,-0.02314200983871439,0,0,-0.02314200983871439,-0.02314200983871439
CensusTract36087011601,0,0,0,0.0018942005546853278,0.027332582032574625,0.027332582032574625,0,0,0.027332582032574625,0.027332582032574625
CensusTract36103123401,0,0,0,-0.002067660673455067,-0.03538460468628248,-0.03538460468628248,0,0,-0.03538460468628248,-0.03538460468628248
Urban1:CensusTract36033950900,0,0,0,0.002130734232320958,0.0025042822910847124,0.0025042822910847124,0,0,0.0025042822910847124,0.0025042822910847124
CensusTract36055010500,0,0,0,0.0025997490460159768,0.030499714944946143,0.030499714944946143,0,0,0.030499714944946143,0.030499714944946143
CensusTract36087012700,0,0,0,-0.002720607056513744,-0.027036629284431037,-0.027036629284431037,0,0,-0.027036629284431037,-0.027036629284431037
CensusTract36103145803,0,0,0,0.0027841835656962455,0.01997372840627927,0.01997372840627927,0,0,0.01997372840627927,0.01997372840627927
CensusTract36103110901,0,0,0,-0.003120121788569506,-0.03575436441375034,-0.03575436441375034,0,0,-0.03575436441375034,-0.03575436441375034
CensusTract36055012800,0,0,0,0.0035299680050957507,0.031274060895343785,0.031274060895343785,0,0,0.031274060895343785,0.031274060895343785
CensusTract36055014505,0,0,0,0.003848274732133912,0.03177143914948751,0.03177143914948751,0,0,0.03177143914948751,0.03177143914948751
CensusTract36103123801,0,0,0,-0.004068950214105446,-0.03674732394175915,-0.03674732394175915,0,0,-0.03674732394175915,-0.03674732394175915
CensusTract36055011705,0,0,0,0.004069541092033515,0.03190054975632656,0.03190054975632656,0,0,0.03190054975632656,0.03190054975632656
CensusTract36009961800,0,0,0,-0.004209357479749507,-0.016555794172378416,-0.016555794172378416,0,0,-0.016555794172378416,-0.016555794172378416
CensusTract36055014501,0,0,0,0.004760660491849999,0.032475631698200086,0.032475631698200086,0,0,0.032475631698200086,0.032475631698200086
CensusTract36103135209,0,0,0,0.005621218535078837,0.022957092117943462,0.022957092117943462,0,0,0.022957092117943462,0.022957092117943462
CensusTract36063023300,0,0,0,0.0057881857260913975,0.04231075614775278,0.04231075614775278,0,0,0.04231075614775278,0.04231075614775278
CensusTract36055980100,0,0,0,0.006359630516679947,0.04180136560296094,0.04180136560296094,0,0,0.04180136560296094,0.04180136560296094
CensusTract36119011300,0,0,0,0.006396504682585314,0.04499244485407593,0.04499244485407593,0,0,0.04499244485407593,0.04499244485407593
CensusTract36103111202,0,0,0,-0.006777627448357686,-0.04067734253436645,-0.04067734253436645,0,0,-0.04067734253436645,-0.04067734253436645
CensusTract36055013402,0,0,0,0.007130231823860064,0.035928356179911566,0.035928356179911566,0,0,0.035928356179911566,0.035928356179911566
CensusTract36083052004,0,0,0,0.007143142976466209,0.03690586381248319,0.03690586381248319,0,0,0.03690586381248319,0.03690586381248319
CensusTract36103190601,0,0,0,0.007759388505147942,0.024943360839094385,0.024943360839094385,0,0,0.024943360839094385,0.024943360839094385
Year2019:CensusTract36063022401,0,0,0,0.008968856273161274,0.054822651777966094,0.054822651777966094,0,0,0.054822651777966094,0.054822651777966094
CensusTract36103200902,0,0,0,0.009010099673108559,0.0250835818013273,0.0250835818013273,0,0,0.0250835818013273,0.0250835818013273
CensusTract36055014302,0,0,0,-0.009102786551162027,-0.03141216973471118,-0.03141216973471118,0,0,-0.03141216973471118,-0.03141216973471118
CensusTract36083051702,0,0,0,0.00964236267005221,0.04028865992855222,0.04028865992855222,0,0,0.04028865992855222,0.04028865992855222
CensusTract36087010902,0,0,0,0.010741616675362333,0.034721168207368515,0.034721168207368515,0,0,0.034721168207368515,0.034721168207368515
CensusTract36103124602,0,0,0,0.010930460937340224,0.028108633256696797,0.028108633256696797,0,0,0.028108633256696797,0.028108633256696797
Year2019:CensusTract36103145805,0,0,0,-0.010990315493590015,-0.05236914932291809,-0.05236914932291809,0,0,-0.05236914932291809,-0.05236914932291809
CensusTract36103159103,0,0,0,0.0117341104525309,0.024510659481699518,0.024510659481699518,0,0,0.024510659481699518,0.024510659481699518
CensusTract36103169902,0,0,0,0.012167167838009902,0.0291100517335043,0.0291100517335043,0,0,0.0291100517335043,0.0291100517335043
CensusTract36029008003,0,0,0,-0.01231230065559175,-0.024873005070760092,-0.024873005070760092,0,0,-0.024873005070760092,-0.024873005070760092
CensusTract36103158608,0,0,0,0.012425680459397587,0.02904235642734768,0.02904235642734768,0,0,0.02904235642734768,0.02904235642734768
CensusTract36023971000,0,0,0,0.01257219364832394,0.049122550502188105,0.049122550502188105,0,0,0.049122550502188105,0.049122550502188105
Year2019:CensusTract36045061400,0,0,0,0.012589674342951284,0.05968520610513128,0.05968520610513128,0,0,0.05968520610513128,0.05968520610513128
CensusTract36071013700,0,0,0,-0.01266716313972514,-0.04778772164175724,-0.04778772164175724,0,0,-0.04778772164175724,-0.04778772164175724
CensusTract36087010801,0,0,0,0.01298380216320432,0.037571396017805424,0.037571396017805424,0,0,0.037571396017805424,0.037571396017805424
CensusTract36103123101,0,0,0,-0.013079715016637995,-0.04595107790588072,-0.04595107790588072,0,0,-0.04595107790588072,-0.04595107790588072
CensusTract36091061401,0,0,0,0.013196659629854342,0.029171497853401732,0.029171497853401732,0,0,0.029171497853401732,0.029171497853401732
Year2015:CensusTract36093020102,0,0,0,0.013281725011412733,0.058598802914358164,0.058598802914358164,0,0,0.058598802914358164,0.058598802914358164
CensusTract36001001801,0,0,0,0.013552321546278202,0.04981279930784905,0.04981279930784905,0,0,0.04981279930784905,0.04981279930784905
CensusTract36029013400,0,0,0,0.013552539912956166,0.049699661573905075,0.049699661573905075,0,0,0.049699661573905075,0.049699661573905075
CensusTract36083041100,0,0,0,0.013765525544216303,0.04236188516003935,0.04236188516003935,0,0,0.04236188516003935,0.04236188516003935
CensusTract36093021800,0,0,0,-0.013964705028160093,-0.029643119722318784,-0.029643119722318784,0,0,-0.029643119722318784,-0.029643119722318784
Year2015:CensusTract36075021602,0,0,0,0.014332681292527247,0.060079688516923926,0.060079688516923926,0,0,0.060079688516923926,0.060079688516923926
CensusTract36001014201,0,0,0,-0.014709905163257122,-0.02894562248638856,-0.02894562248638856,0,0,-0.02894562248638856,-0.02894562248638856
CensusTract36103122706,0,0,0,-0.015148169910123582,-0.0478961222022159,-0.0478961222022159,0,0,-0.0478961222022159,-0.0478961222022159
CensusTract36103147601,0,0,0,0.01538866032950365,0.032592712000304884,0.032592712000304884,0,0,0.032592712000304884,0.032592712000304884
CensusTract36103122902,0,0,0,-0.015400715433469747,-0.04793035612434791,-0.04793035612434791,0,0,-0.04793035612434791,-0.04793035612434791
CensusTract36089490200,0,0,0,0.016281054486404864,0.08459874520687653,0.08459874520687653,0,0,0.08459874520687653,0.08459874520687653
CensusTract36103201100,0,0,0,-0.016541849902475,-0.054659785223991224,-0.054659785223991224,0,0,-0.054659785223991224,-0.054659785223991224
CensusTract36063023902,0,0,0,0.016665393202506523,0.05308554278268395,0.05308554278268395,0,0,0.05308554278268395,0.05308554278268395
CensusTract36103190503,0,0,0,0.016847955224935898,0.034001180043906544,0.034001180043906544,0,0,0.034001180043906544,0.034001180043906544
Year2019:CensusTract36111952100,0,0,0,-0.01701367748698154,-0.0671196599614536,-0.0671196599614536,0,0,-0.0671196599614536,-0.0671196599614536
CensusTract36001013707,0,0,0,0.017439521780253202,0.05362026085660681,0.05362026085660681,0,0,0.05362026085660681,0.05362026085660681
CensusTract36103112001,0,0,0,-0.01792418013521191,-0.05065284736935627,-0.05065284736935627,0,0,-0.05065284736935627,-0.05065284736935627
CensusTract36113070800,0,0,0,0.018682810985392196,0.055384358458717184,0.055384358458717184,0,0,0.055384358458717184,0.055384358458717184
CensusTract36055014906,0,0,0,0.01931627413337264,0.0475962914378267,0.0475962914378267,0,0,0.0475962914378267,0.0475962914378267
CensusTract36029009007,0,0,0,0.01973753613165495,0.054313470825565285,0.054313470825565285,0,0,0.054313470825565285,0.054313470825565285
CensusTract36103112104,0,0,0,-0.019850141838137377,-0.05224125939542535,-0.05224125939542535,0,0,-0.05224125939542535,-0.05224125939542535
CensusTract36103122802,0,0,0,-0.02080456144069817,-0.054179659569797915,-0.054179659569797915,0,0,-0.054179659569797915,-0.054179659569797915
CensusTract36055014102,0,0,0,0.021376080667055295,0.04927606992473954,0.04927606992473954,0,0,0.04927606992473954,0.04927606992473954
CensusTract36067013500,0,0,0,0.02191095224948995,0.05784432795548533,0.05784432795548533,0,0,0.05784432795548533,0.05784432795548533
CensusTract36103123702,0,0,0,-0.02204912605917524,-0.05623771353833134,-0.05623771353833134,0,0,-0.05623771353833134,-0.05623771353833134
CensusTract36001014100,0,0,0,0.022597492051150712,0.059019933037975675,0.059019933037975675,0,0,0.059019933037975675,0.059019933037975675
CensusTract36033950900,0,0,0,0.02302586620421019,0.1920858439324436,0.1920858439324436,0,0,0.1920858439324436,0.1920858439324436
CensusTract36055012202,0,0,0,0.023199760743600417,0.05046280035929058,0.05046280035929058,0,0,0.05046280035929058,0.05046280035929058
CensusTract36029007303,0,0,0,0.024376163638864908,0.05986615912245479,0.05986615912245479,0,0,0.05986615912245479,0.05986615912245479
Year2015:CensusTract36019102200,0,0,0,0.02490197810127444,0.07152707341085339,0.07152707341085339,0,0,0.07152707341085339,0.07152707341085339
CensusTract36063024201,0,0,0,0.025562893641893392,0.06183171471161434,0.06183171471161434,0,0,0.06183171471161434,0.06183171471161434
CensusTract36103158112,0,0,0,-0.025808880769435254,-0.058119083993566405,-0.058119083993566405,0,0,-0.058119083993566405,-0.058119083993566405
CensusTract36103146704,0,0,0,-0.026342057567532273,-0.05756969359564495,-0.05756969359564495,0,0,-0.05756969359564495,-0.05756969359564495
CensusTract36029013002,0,0,0,0.026459519734912375,0.06335283180681582,0.06335283180681582,0,0,0.06335283180681582,0.06335283180681582
CensusTract36103158107,0,0,0,-0.02712735865625815,-0.05972461468814961,-0.05972461468814961,0,0,-0.05972461468814961,-0.05972461468814961
CensusTract36103124002,0,0,0,-0.02722453121139059,-0.05918454353085745,-0.05918454353085745,0,0,-0.05918454353085745,-0.05918454353085745
CensusTract36103146205,0,0,0,-0.027476485041674437,-0.0596541119286222,-0.0596541119286222,0,0,-0.0596541119286222,-0.0596541119286222
Year2019:CensusTract36067006101,0,0,0,0.02890013566026142,0.07230082415725457,0.07230082415725457,0,0,0.07230082415725457,0.07230082415725457
Year2015:CensusTract36093020101,0,0,0,0.029549616990915902,0.07461628727152152,0.07461628727152152,0,0,0.07461628727152152,0.07461628727152152
CensusTract36029013101,0,0,0,0.03051973075402757,0.06565646323260012,0.06565646323260012,0,0,0.06565646323260012,0.06565646323260012
Year2015:CensusTract36019101400,0,0,0,0.033583157564939396,0.07879570662277055,0.07879570662277055,0,0,0.07879570662277055,0.07879570662277055
